Order_ID	Customer	Customer_Country	Employee	Order_Year	Order_Month	Shipper	Freight	Product	Sales	Product_Unit_Price	Product_Units_InStock	Product_Units_On_Order	Category	Supplier	Supplier_Country	Order_Unit_Cost	Order_ExtendedCost	Profit	Count	__SEGMENT
10697	LINO-Deli	Venezuela	Leverling	2007	7-Oct	Speedy Express	45.52	My Brand D	298.13	13.25	62	0	Seafood	Escargots N	France	5	150	148.13	1	All Data
10697	LINO-Deli	Venezuela	Leverling	2007	7-Oct	Speedy Express	45.52	My Brand D	337.5	15	15	10	Beverages	Pavlova	Australia	6	180	157.5	1	All Data
10698	Ernst Hand	Austria	Peacock	2007	7-Oct	Speedy Express	272.47	My Brand A	315	21	22	30	Dairy Products	CQL	Spain	8	120	195	1	All Data
10698	Ernst Hand	Austria	Peacock	2007	7-Oct	Speedy Express	272.47	My Brand B	296.4	39	0	0	Meat	Pavlova	Australia	16	128	168.4	1	All Data
10698	Ernst Hand	Austria	Peacock	2007	7-Oct	Speedy Express	272.47	My Brand C	1411.21	123.79	0	0	Meat	Plutzer	Germany	50	600	811.21	1	All Data
10698	Ernst Hand	Austria	Peacock	2007	7-Oct	Speedy Express	272.47	My Brand D	1299.84	21.05	76	0	Condiments	Cajun	USA	8	520	779.84	1	All Data
10698	Ernst Hand	Austria	Peacock	2007	7-Oct	Speedy Express	272.47	My Brand D	114	15	15	10	Beverages	Pavlova	Australia	6	48	66	1	All Data
10699	Morgenstern	Germany	Leverling	2007	7-Oct	Federal Shipping	0.58	My Brand A	114	9.5	36	0	Confections	Zaanse	Netherlands	4	48	66	1	All Data
10700	Save-a-lot	USA	Leverling	2007	7-Oct	Speedy Express	65.1	My Brand B	72	18	39	0	Beverages	Liquids	UK	7	35	37	1	All Data
10700	Save-a-lot	USA	Leverling	2007	7-Oct	Speedy Express	65.1	My Brand B	134.4	14	111	0	Beverages	Bigfoot	USA	6	72	62.4	1	All Data
10700	Save-a-lot	USA	Leverling	2007	7-Oct	Speedy Express	65.1	My Brand A	400	12.5	6	10	Confections	Specialty	UK	5	200	200	1	All Data
10700	Save-a-lot	USA	Leverling	2007	7-Oct	Speedy Express	65.1	My Brand A	1032	21.5	26	0	Dairy Products	Norske	Norway	9	540	492	1	All Data
10701	Hungry Owl	Ireland	Suyama	2007	7-Oct	Federal Shipping	220.31	My Brand C	1963.5	55	79	0	Dairy Products	Gai P	France	22	924	1039.5	1	All Data
10701	Hungry Owl	Ireland	Suyama	2007	7-Oct	Federal Shipping	220.31	My Brand C	365.5	21.5	26	0	Dairy Products	Norske	Norway	9	180	185.5	1	All Data
10701	Hungry Owl	Ireland	Suyama	2007	7-Oct	Federal Shipping	220.31	My Brand A	535.5	18	57	0	Beverages	Karkki	Finland	7	245	290.5	1	All Data
10702	Alfreds	Germany	Peacock	2007	7-Oct	Speedy Express	23.94	My Brand A	60	10	13	70	Condiments	Liquids	UK	4	24	36	1	All Data
10702	Alfreds	Germany	Peacock	2007	7-Oct	Speedy Express	23.94	My Brand A	270	18	57	0	Beverages	Karkki	Finland	7	105	165	1	All Data
10703	Folk Inc	Sweden	Suyama	2007	7-Oct	United Package	152.3	My Brand C	95	19	17	40	Beverages	Liquids	UK	8	40	55	1	All Data
10703	Folk Inc	Sweden	Suyama	2007	7-Oct	United Package	152.3	My Brand C	1925	55	79	0	Dairy Products	Gai P	France	22	770	1155	1	All Data
10703	Folk Inc	Sweden	Suyama	2007	7-Oct	United Package	152.3	My Brand C	525	15	101	0	Seafood	Svensk	Sweden	6	210	315	1	All Data
10704	Qn Cozinha	Brazil	Suyama	2007	7-Oct	Speedy Express	4.78	My Brand C	132	22	53	0	Condiments	Cajun	USA	9	54	78	1	All Data
10704	Qn Cozinha	Brazil	Suyama	2007	7-Oct	Speedy Express	4.78	My Brand C	157.5	4.5	20	0	Beverages	Refrescos	Brazil	2	70	87.5	1	All Data
10704	Qn Cozinha	Brazil	Suyama	2007	7-Oct	Speedy Express	4.78	My Brand B	306	12.75	15	70	Confections	Zaanse	Netherlands	5	120	186	1	All Data
10705	Abastos	Venezuela	Dodsworth	2007	7-Oct	United Package	3.52	My Brand B	250	12.5	0	70	Dairy Products	Formaggi	Italy	5	100	150	1	All Data
10705	Abastos	Venezuela	Dodsworth	2007	7-Oct	United Package	3.52	My Brand C	128	32	9	40	Dairy Products	Formaggi	Italy	13	52	76	1	All Data
10706	Old World	USA	Callahan	2007	7-Oct	Federal Shipping	135.63	My Brand A	349	17.45	29	0	Confections	Pavlova	Australia	7	140	209	1	All Data
10706	Old World	USA	Callahan	2007	7-Oct	Federal Shipping	135.63	My Brand B	1104	46	17	10	Beverages	Leka	Singapore	18	432	672	1	All Data
10706	Old World	USA	Callahan	2007	7-Oct	Federal Shipping	135.63	My Brand B	440	55	79	0	Dairy Products	Gai P	France	22	176	264	1	All Data
10707	ATH	UK	Peacock	2007	7-Oct	Federal Shipping	21.74	My Brand D	504	24	115	0	Meat	Ma Maison	Canada	10	210	294	1	All Data
10707	ATH	UK	Peacock	2007	7-Oct	Federal Shipping	21.74	My Brand C	780	19.5	36	0	Grains	Pasta BSRL	Italy	8	320	460	1	All Data
10707	ATH	UK	Peacock	2007	7-Oct	Federal Shipping	21.74	My Brand C	357	15	15	10	Beverages	Pavlova	Australia	6	168	189	1	All Data
10708	Big Cheese	USA	Suyama	2007	7-Oct	United Package	2.96	My Brand B	85.4	21.35	0	0	Condiments	Cajun	USA	9	36	49.4	1	All Data
10708	Big Cheese	USA	Suyama	2007	7-Oct	United Package	2.96	My Brand D	95	19	112	0	Seafood	Svensk	Sweden	8	40	55	1	All Data
10709	Gourmet Lan	Brazil	Davolio	2007	7-Oct	Federal Shipping	210.8	My Brand B	1600	40	6	0	Condiments	Kellys	USA	16	640	960	1	All Data
10709	Gourmet Lan	Brazil	Davolio	2007	7-Oct	Federal Shipping	210.8	My Brand A	1484	53	20	0	Produce	Gmate	Australia	21	588	896	1	All Data
10709	Gourmet Lan	Brazil	Davolio	2007	7-Oct	Federal Shipping	210.8	My Brand A	340	34	19	0	Dairy Products	Gai P	France	14	140	200	1	All Data
10710	Franchi	Italy	Davolio	2007	7-Oct	Speedy Express	4.98	My Brand C	46	9.2	25	0	Confections	Specialty	UK	4	20	26	1	All Data
10710	Franchi	Italy	Davolio	2007	7-Oct	Speedy Express	4.98	My Brand B	47.5	9.5	36	0	Confections	Zaanse	Netherlands	4	20	27.5	1	All Data
10711	Save-a-lot	USA	Buchanan	2007	7-Oct	United Package	52.41	My Brand D	110.4	9.2	25	0	Confections	Specialty	UK	4	48	62.4	1	All Data
10711	Save-a-lot	USA	Buchanan	2007	7-Oct	United Package	52.41	My Brand C	405.3	9.65	85	0	Seafood	NE Seafood	USA	4	168	237.3	1	All Data
10711	Save-a-lot	USA	Buchanan	2007	7-Oct	United Package	52.41	My Brand B	3936	32.8	0	0	Meat	Gmate	Australia	13	1560	2376	1	All Data
10712	Hungry Owl	Ireland	Leverling	2007	7-Oct	Speedy Express	89.93	My Brand D	93.48	32.8	0	0	Meat	Gmate	Australia	13	39	54.48	1	All Data
10712	Hungry Owl	Ireland	Leverling	2007	7-Oct	Speedy Express	89.93	My Brand A	1140	38	21	10	Grains	Pasta BSRL	Italy	15	450	690	1	All Data
10713	Save-a-lot	USA	Davolio	2007	7-Oct	Speedy Express	167.05	My Brand C	558	31	31	0	Seafood	Tokyo Tdrs	Japan	12	216	342	1	All Data
10713	Save-a-lot	USA	Davolio	2007	7-Oct	Speedy Express	167.05	My Brand C	936.9	31.23	15	0	Confections	Heli	Germany	12	360	576.9	1	All Data
10713	Save-a-lot	USA	Davolio	2007	7-Oct	Speedy Express	167.05	My Brand B	1045	9.5	5	70	Seafood	Lyng	Denmark	4	440	605	1	All Data
10713	Save-a-lot	USA	Davolio	2007	7-Oct	Speedy Express	167.05	My Brand B	288	12	95	0	Seafood	Lyng	Denmark	5	120	168	1	All Data
10714	Save-a-lot	USA	Buchanan	2007	7-Oct	Federal Shipping	24.49	My Brand D	427.5	19	17	40	Beverages	Liquids	UK	8	240	187.5	1	All Data
10714	Save-a-lot	USA	Buchanan	2007	7-Oct	Federal Shipping	24.49	My Brand A	789.75	39	0	0	Meat	Pavlova	Australia	16	432	357.75	1	All Data
10714	Save-a-lot	USA	Buchanan	2007	7-Oct	Federal Shipping	24.49	My Brand A	356.25	9.5	36	0	Confections	Zaanse	Netherlands	4	200	156.25	1	All Data
10714	Save-a-lot	USA	Buchanan	2007	7-Oct	Federal Shipping	24.49	My Brand D	513	38	21	10	Grains	Pasta BSRL	Italy	15	270	243	1	All Data
10714	Save-a-lot	USA	Buchanan	2007	7-Oct	Federal Shipping	24.49	My Brand A	119.25	13.25	62	0	Seafood	Escargots N	France	5	60	59.25	1	All Data
10715	Bon app	France	Leverling	2007	7-Oct	Speedy Express	63.2	My Brand D	651	31	31	0	Seafood	Tokyo Tdrs	Japan	12	252	399	1	All Data
10715	Bon app	France	Leverling	2007	7-Oct	Speedy Express	63.2	My Brand A	645	21.5	26	0	Dairy Products	Norske	Norway	9	270	375	1	All Data
10716	Rancho	Argentina	Peacock	2007	7-Oct	United Package	22.57	My Brand C	50	10	3	40	Confections	Specialty	UK	4	20	30	1	All Data
10716	Rancho	Argentina	Peacock	2007	7-Oct	United Package	22.57	My Brand D	371	53	20	0	Produce	Gmate	Australia	21	147	224	1	All Data
10716	Rancho	Argentina	Peacock	2007	7-Oct	United Package	22.57	My Brand C	285	28.5	113	0	Condiments	Forets	Canada	11	110	175	1	All Data
10717	Franken	Germany	Davolio	2007	7-Oct	United Package	59.25	My Brand C	304	10	3	40	Confections	Specialty	UK	4	128	176	1	All Data
10717	Franken	Germany	Davolio	2007	7-Oct	United Package	59.25	My Brand B	111.75	7.45	21	0	Meat	Ma Maison	Canada	3	45	66.75	1	All Data
10717	Franken	Germany	Davolio	2007	7-Oct	United Package	59.25	My Brand D	855	36	26	0	Dairy Products	Norske	Norway	14	350	505	1	All Data
10718	Konglich	Germany	Davolio	2007	7-Oct	Federal Shipping	170.88	My Brand D	1368	38	86	0	Dairy Products	CQL	Spain	15	540	828	1	All Data
10718	Konglich	Germany	Davolio	2007	7-Oct	Federal Shipping	170.88	My Brand A	349	17.45	29	0	Confections	Pavlova	Australia	7	140	209	1	All Data
10718	Konglich	Germany	Davolio	2007	7-Oct	Federal Shipping	170.88	My Brand D	760	19	112	0	Seafood	Svensk	Sweden	8	320	440	1	All Data
10718	Konglich	Germany	Davolio	2007	7-Oct	Federal Shipping	170.88	My Brand A	986	49.3	17	0	Confections	Forets	Canada	20	400	586	1	All Data
10719	Stop N Shop	USA	Callahan	2007	7-Oct	United Package	51.44	My Brand A	562.5	62.5	42	0	Seafood	Pavlova	Australia	25	300	262.5	1	All Data
10719	Stop N Shop	USA	Callahan	2007	7-Oct	United Package	51.44	My Brand A	58.25	25.89	10	0	Seafood	Nord-Ost	Germany	10	30	28.25	1	All Data
10719	Stop N Shop	USA	Callahan	2007	7-Oct	United Package	51.44	My Brand B	223.5	7.45	21	0	Meat	Ma Maison	Canada	3	120	103.5	1	All Data
10720	Que Del�cia	Brazil	Callahan	2007	7-Oct	United Package	9.53	My Brand C	378	18	20	0	Beverages	Bigfoot	USA	7	147	231	1	All Data
10720	Que Del�cia	Brazil	Callahan	2007	7-Oct	United Package	9.53	My Brand C	172	21.5	26	0	Dairy Products	Norske	Norway	9	72	100	1	All Data
10721	QUICK Stop	Germany	Buchanan	2007	7-Oct	Federal Shipping	48.92	My Brand A	923.88	19.45	27	0	Condiments	Leka	Singapore	8	400	523.88	1	All Data
10722	Save-a-lot	USA	Callahan	2007	7-Oct	Speedy Express	74.58	My Brand A	57	19	17	40	Beverages	Liquids	UK	8	24	33	1	All Data
10722	Save-a-lot	USA	Callahan	2007	7-Oct	Speedy Express	74.58	My Brand B	625	12.5	0	70	Dairy Products	Formaggi	Italy	5	250	375	1	All Data
10722	Save-a-lot	USA	Callahan	2007	7-Oct	Speedy Express	74.58	My Brand D	562.5	12.5	6	10	Confections	Specialty	UK	5	225	337.5	1	All Data
10722	Save-a-lot	USA	Callahan	2007	7-Oct	Speedy Express	74.58	My Brand B	325.5	7.75	125	0	Beverages	Plutzer	Germany	3	126	199.5	1	All Data
10723	WC Markets	USA	Leverling	2007	7-Oct	Speedy Express	21.72	My Brand A	468.45	31.23	15	0	Confections	Heli	Germany	12	180	288.45	1	All Data
10724	M�re	Canada	Callahan	2007	7-Oct	United Package	57.75	My Brand A	496	31	31	0	Seafood	Tokyo Tdrs	Japan	12	192	304	1	All Data
10724	M�re	Canada	Callahan	2007	7-Oct	United Package	57.75	My Brand D	142.5	28.5	113	0	Condiments	Forets	Canada	11	55	87.5	1	All Data
10725	Familia	Brazil	Peacock	2007	7-Oct	Federal Shipping	10.83	My Brand A	115.8	9.65	85	0	Seafood	NE Seafood	USA	4	48	67.8	1	All Data
10725	Familia	Brazil	Peacock	2007	7-Oct	Federal Shipping	10.83	My Brand B	28	7	38	0	Grains	Gmate	Australia	3	12	16	1	All Data
10725	Familia	Brazil	Peacock	2007	7-Oct	Federal Shipping	10.83	My Brand C	144	24	115	0	Meat	Ma Maison	Canada	10	60	84	1	All Data
10726	Eastern	UK	Peacock	2007	7-Nov	Speedy Express	16.56	My Brand B	550	22	53	0	Condiments	Cajun	USA	9	225	325	1	All Data
10726	Eastern	UK	Peacock	2007	7-Nov	Speedy Express	16.56	My Brand A	105	21	22	30	Dairy Products	CQL	Spain	8	40	65	1	All Data
10727	Reggiani	Italy	Fuller	2007	7-Nov	Speedy Express	89.9	My Brand D	741	39	0	0	Meat	Pavlova	Australia	16	320	421	1	All Data
10727	Reggiani	Italy	Fuller	2007	7-Nov	Speedy Express	89.9	My Brand D	361	38	21	10	Grains	Pasta BSRL	Italy	15	150	211	1	All Data
10727	Reggiani	Italy	Fuller	2007	7-Nov	Speedy Express	89.9	My Brand D	522.5	55	79	0	Dairy Products	Gai P	France	22	220	302.5	1	All Data
10728	Qn Cozinha	Brazil	Peacock	2007	7-Nov	United Package	58.33	My Brand A	388.35	25.89	10	0	Seafood	Nord-Ost	Germany	10	150	238.35	1	All Data
10728	Qn Cozinha	Brazil	Peacock	2007	7-Nov	United Package	58.33	My Brand C	110.4	18.4	123	0	Seafood	NE Seafood	USA	7	42	68.4	1	All Data
10728	Qn Cozinha	Brazil	Peacock	2007	7-Nov	United Package	58.33	My Brand B	288	24	115	0	Meat	Ma Maison	Canada	10	120	168	1	All Data
10728	Qn Cozinha	Brazil	Peacock	2007	7-Nov	United Package	58.33	My Brand C	510	34	19	0	Dairy Products	Gai P	France	14	210	300	1	All Data
10729	LINO-Deli	Venezuela	Callahan	2007	7-Nov	Federal Shipping	141.06	My Brand A	900	18	39	0	Beverages	Liquids	UK	7	350	550	1	All Data
10729	LINO-Deli	Venezuela	Callahan	2007	7-Nov	Federal Shipping	141.06	My Brand D	300	10	3	40	Confections	Specialty	UK	4	120	180	1	All Data
10729	LINO-Deli	Venezuela	Callahan	2007	7-Nov	Federal Shipping	141.06	My Brand B	650	16.25	65	0	Confections	Karkki	Finland	6	240	410	1	All Data
10730	Bon app	France	Buchanan	2007	7-Nov	Speedy Express	20.12	My Brand D	248.66	17.45	29	0	Confections	Pavlova	Australia	7	105	143.66	1	All Data
10730	Bon app	France	Buchanan	2007	7-Nov	Speedy Express	20.12	My Brand D	35.62	12.5	0	70	Dairy Products	Formaggi	Italy	5	15	20.62	1	All Data
10730	Bon app	France	Buchanan	2007	7-Nov	Speedy Express	20.12	My Brand D	199.97	21.05	76	0	Condiments	Cajun	USA	8	80	119.97	1	All Data
10731	Chop Suey	Switzerland	King	2007	7-Nov	Speedy Express	96.65	My Brand D	380	10	3	40	Confections	Specialty	UK	4	160	220	1	All Data
10731	Chop Suey	Switzerland	King	2007	7-Nov	Speedy Express	96.65	My Brand A	1510.5	53	20	0	Produce	Gmate	Australia	21	630	880.5	1	All Data
10732	Bon app	France	Leverling	2007	7-Nov	Speedy Express	16.97	My Brand D	360	18	57	0	Beverages	Karkki	Finland	7	140	220	1	All Data
10733	Berglunds	Sweden	Davolio	2007	7-Nov	Federal Shipping	110.11	My Brand B	372	23.25	35	0	Produce	Mayumis	Japan	9	144	228	1	All Data
10733	Berglunds	Sweden	Davolio	2007	7-Nov	Federal Shipping	110.11	My Brand A	912	45.6	26	0	Produce	Plutzer	Germany	18	360	552	1	All Data
10733	Berglunds	Sweden	Davolio	2007	7-Nov	Federal Shipping	110.11	My Brand A	175	7	38	0	Grains	Gmate	Australia	3	75	100	1	All Data
10734	Gourmet Lan	Brazil	Fuller	2007	7-Nov	Federal Shipping	1.63	My Brand D	750	25	120	0	Condiments	Kellys	USA	10	300	450	1	All Data
10734	Gourmet Lan	Brazil	Fuller	2007	7-Nov	Federal Shipping	1.63	My Brand A	388.35	25.89	10	0	Seafood	Nord-Ost	Germany	10	150	238.35	1	All Data
10734	Gourmet Lan	Brazil	Fuller	2007	7-Nov	Federal Shipping	1.63	My Brand C	360	18	57	0	Beverages	Karkki	Finland	7	140	220	1	All Data
10735	Stop N Shop	USA	Suyama	2007	7-Nov	United Package	45.97	My Brand B	513	28.5	113	0	Condiments	Forets	Canada	11	220	293	1	All Data
10735	Stop N Shop	USA	Suyama	2007	7-Nov	United Package	45.97	My Brand C	23.4	13	32	0	Condiments	Plutzer	Germany	5	10	13.4	1	All Data
10736	Hungry Owl	Ireland	Dodsworth	2007	7-Nov	United Package	44.1	My Brand D	842	21.05	76	0	Condiments	Cajun	USA	8	320	522	1	All Data
10736	Hungry Owl	Ireland	Dodsworth	2007	7-Nov	United Package	44.1	My Brand C	155	7.75	125	0	Beverages	Plutzer	Germany	3	60	95	1	All Data
10737	Vins Alcools	France	Fuller	2007	7-Nov	United Package	7.79	My Brand C	24	6	24	0	Seafood	Mayumis	Japan	2	8	16	1	All Data
10737	Vins Alcools	France	Fuller	2007	7-Nov	United Package	7.79	My Brand A	115.8	9.65	85	0	Seafood	NE Seafood	USA	4	48	67.8	1	All Data
10738	SDM	France	Fuller	2007	7-Nov	Speedy Express	2.91	My Brand A	52.35	17.45	29	0	Confections	Pavlova	Australia	7	21	31.35	1	All Data
10739	Vins Alcools	France	Leverling	2007	7-Nov	Federal Shipping	11.08	My Brand C	114	19	112	0	Seafood	Svensk	Sweden	8	48	66	1	All Data
10739	Vins Alcools	France	Leverling	2007	7-Nov	Federal Shipping	11.08	My Brand A	126	7	38	0	Grains	Gmate	Australia	3	54	72	1	All Data
10740	WC Markets	USA	Peacock	2007	7-Nov	United Package	81.88	My Brand A	182.4	45.6	26	0	Produce	Plutzer	Germany	18	90	92.4	1	All Data
10740	WC Markets	USA	Peacock	2007	7-Nov	United Package	81.88	My Brand B	504	18	20	0	Beverages	Bigfoot	USA	7	245	259	1	All Data
10740	WC Markets	USA	Peacock	2007	7-Nov	United Package	81.88	My Brand A	304	9.5	5	70	Seafood	Lyng	Denmark	4	160	144	1	All Data
10740	WC Markets	USA	Peacock	2007	7-Nov	United Package	81.88	My Brand B	425.6	38	21	10	Grains	Pasta BSRL	Italy	15	210	215.6	1	All Data
10741	ATH	UK	Peacock	2007	7-Nov	Federal Shipping	10.96	My Brand A	228	19	17	40	Beverages	Liquids	UK	8	120	108	1	All Data
10742	BD Market	Canada	Leverling	2007	7-Nov	Federal Shipping	243.73	My Brand A	200	10	13	70	Condiments	Liquids	UK	4	80	120	1	All Data
10742	BD Market	Canada	Leverling	2007	7-Nov	Federal Shipping	243.73	My Brand D	1700	34	19	0	Dairy Products	Gai P	France	14	700	1000	1	All Data
10742	BD Market	Canada	Leverling	2007	7-Nov	Federal Shipping	243.73	My Brand C	1218	34.8	14	0	Dairy Products	Formaggi	Italy	14	490	728	1	All Data
10743	ATH	UK	Davolio	2007	7-Nov	United Package	23.72	My Brand C	319.2	12	95	0	Seafood	Lyng	Denmark	5	140	179.2	1	All Data
10744	Vaffel	Denmark	Suyama	2007	7-Nov	Speedy Express	69.19	My Brand B	736	18.4	123	0	Seafood	NE Seafood	USA	7	350	386	1	All Data
10745	QUICK Stop	Germany	Dodsworth	2007	7-Nov	Speedy Express	3.52	My Brand D	1500	62.5	42	0	Seafood	Pavlova	Australia	25	600	900	1	All Data
10745	QUICK Stop	Germany	Dodsworth	2007	7-Nov	Speedy Express	3.52	My Brand C	311.2	19.45	27	0	Condiments	Leka	Singapore	8	128	183.2	1	All Data
10745	QUICK Stop	Germany	Dodsworth	2007	7-Nov	Speedy Express	3.52	My Brand A	2475	55	79	0	Dairy Products	Gai P	France	22	990	1485	1	All Data
10745	QUICK Stop	Germany	Dodsworth	2007	7-Nov	Speedy Express	3.52	My Brand C	243.6	34.8	14	0	Dairy Products	Formaggi	Italy	14	98	145.6	1	All Data
10746	Chop Suey	Switzerland	Davolio	2007	7-Nov	Federal Shipping	31.43	My Brand A	36	6	24	0	Seafood	Mayumis	Japan	2	12	24	1	All Data
10746	Chop Suey	Switzerland	Davolio	2007	7-Nov	Federal Shipping	31.43	My Brand A	392	14	26	0	Grains	Leka	Singapore	6	168	224	1	All Data
10746	Chop Suey	Switzerland	Davolio	2007	7-Nov	Federal Shipping	31.43	My Brand A	443.7	49.3	17	0	Confections	Forets	Canada	20	180	263.7	1	All Data
10746	Chop Suey	Switzerland	Davolio	2007	7-Nov	Federal Shipping	31.43	My Brand A	1440	36	26	0	Dairy Products	Norske	Norway	14	560	880	1	All Data
10747	Piccolo	Austria	Suyama	2007	7-Nov	Speedy Express	117.33	My Brand B	100	12.5	0	70	Dairy Products	Formaggi	Italy	5	40	60	1	All Data
10747	Piccolo	Austria	Suyama	2007	7-Nov	Speedy Express	117.33	My Brand C	337.75	9.65	85	0	Seafood	NE Seafood	USA	4	140	197.75	1	All Data
10747	Piccolo	Austria	Suyama	2007	7-Nov	Speedy Express	117.33	My Brand A	395.1	43.9	24	0	Condiments	Pavlova	Australia	18	162	233.1	1	All Data
10747	Piccolo	Austria	Suyama	2007	7-Nov	Speedy Express	117.33	My Brand A	1080	36	26	0	Dairy Products	Norske	Norway	14	420	660	1	All Data
10748	Save-a-lot	USA	Leverling	2007	7-Nov	Speedy Express	232.55	My Brand A	396	9	61	0	Grains	PBAB	Sweden	4	176	220	1	All Data
10748	Save-a-lot	USA	Leverling	2007	7-Nov	Speedy Express	232.55	My Brand B	736	18.4	123	0	Seafood	NE Seafood	USA	7	280	456	1	All Data
10748	Save-a-lot	USA	Leverling	2007	7-Nov	Speedy Express	232.55	My Brand B	1064	38	21	10	Grains	Pasta BSRL	Italy	15	420	644	1	All Data
10749	Island Trade	UK	Peacock	2007	7-Nov	United Package	61.53	My Brand D	570	38	21	10	Grains	Pasta BSRL	Italy	15	225	345	1	All Data
10749	Island Trade	UK	Peacock	2007	7-Nov	United Package	61.53	My Brand A	330	55	79	0	Dairy Products	Gai P	France	22	132	198	1	All Data
10749	Island Trade	UK	Peacock	2007	7-Nov	United Package	61.53	My Brand C	180	18	57	0	Beverages	Karkki	Finland	7	70	110	1	All Data
10750	Wartian	Finland	Dodsworth	2007	7-Nov	Speedy Express	79.3	My Brand A	98.81	23.25	35	0	Produce	Mayumis	Japan	9	45	53.81	1	All Data
10750	Wartian	Finland	Dodsworth	2007	7-Nov	Speedy Express	79.3	My Brand B	323	9.5	5	70	Seafood	Lyng	Denmark	4	160	163	1	All Data
10750	Wartian	Finland	Dodsworth	2007	7-Nov	Speedy Express	79.3	My Brand A	1168.75	55	79	0	Dairy Products	Gai P	France	22	550	618.75	1	All Data
10751	Richter	Switzerland	Leverling	2007	7-Nov	Federal Shipping	130.79	My Brand A	337.28	31.23	15	0	Confections	Heli	Germany	12	144	193.28	1	All Data
10751	Richter	Switzerland	Leverling	2007	7-Nov	Federal Shipping	130.79	My Brand C	776.7	25.89	10	0	Seafood	Nord-Ost	Germany	10	300	476.7	1	All Data
10751	Richter	Switzerland	Leverling	2007	7-Nov	Federal Shipping	130.79	My Brand D	292.5	16.25	65	0	Confections	Karkki	Finland	6	120	172.5	1	All Data
10751	Richter	Switzerland	Leverling	2007	7-Nov	Federal Shipping	130.79	My Brand D	225	15	101	0	Seafood	Svensk	Sweden	6	90	135	1	All Data
10752	North South	UK	Fuller	2007	7-Nov	Federal Shipping	1.39	My Brand D	144	18	39	0	Beverages	Liquids	UK	7	56	88	1	All Data
10752	North South	UK	Fuller	2007	7-Nov	Federal Shipping	1.39	My Brand D	108	36	26	0	Dairy Products	Norske	Norway	14	42	66	1	All Data
10753	Franchi	Italy	Leverling	2007	7-Nov	Speedy Express	7.7	My Brand C	38	9.5	5	70	Seafood	Lyng	Denmark	4	16	22	1	All Data
10753	Franchi	Italy	Leverling	2007	7-Nov	Speedy Express	7.7	My Brand B	50	10	4	20	Produce	Tokyo Tdrs	Japan	4	20	30	1	All Data
10754	Magazzini	Italy	Suyama	2007	7-Nov	Federal Shipping	2.38	My Brand C	55.2	18.4	123	0	Seafood	NE Seafood	USA	7	21	34.2	1	All Data
10755	Bon app	France	Peacock	2007	7-Nov	United Package	16.71	My Brand A	213.75	9.5	36	0	Confections	Zaanse	Netherlands	4	120	93.75	1	All Data
10755	Bon app	France	Peacock	2007	7-Nov	United Package	16.71	My Brand B	855	38	21	10	Grains	Pasta BSRL	Italy	15	450	405	1	All Data
10755	Bon app	France	Peacock	2007	7-Nov	United Package	16.71	My Brand B	204.75	19.5	36	0	Grains	Pasta BSRL	Italy	8	112	92.75	1	All Data
10755	Bon app	France	Peacock	2007	7-Nov	United Package	16.71	My Brand D	675	36	26	0	Dairy Products	Norske	Norway	14	350	325	1	All Data
10756	SRBA	USA	Callahan	2007	7-Nov	United Package	73.21	My Brand D	1050	62.5	42	0	Seafood	Pavlova	Australia	25	525	525	1	All Data
10756	SRBA	USA	Callahan	2007	7-Nov	United Package	73.21	My Brand D	304	19	112	0	Seafood	Svensk	Sweden	8	160	144	1	All Data
10756	SRBA	USA	Callahan	2007	7-Nov	United Package	73.21	My Brand C	60	12.5	6	10	Confections	Specialty	UK	5	30	30	1	All Data
10756	SRBA	USA	Callahan	2007	7-Nov	United Package	73.21	My Brand A	576	36	26	0	Dairy Products	Norske	Norway	14	280	296	1	All Data
10757	Save-a-lot	USA	Suyama	2007	7-Nov	Speedy Express	8.19	My Brand B	420	14	111	0	Beverages	Bigfoot	USA	6	180	240	1	All Data
10757	Save-a-lot	USA	Suyama	2007	7-Nov	Speedy Express	8.19	My Brand B	385	55	79	0	Dairy Products	Gai P	France	22	154	231	1	All Data
10757	Save-a-lot	USA	Suyama	2007	7-Nov	Speedy Express	8.19	My Brand A	1479	49.3	17	0	Confections	Forets	Canada	20	600	879	1	All Data
10757	Save-a-lot	USA	Suyama	2007	7-Nov	Speedy Express	8.19	My Brand C	798	33.25	22	80	Grains	Plutzer	Germany	13	312	486	1	All Data
10758	Richter	Switzerland	Leverling	2007	7-Nov	Federal Shipping	138.17	My Brand C	624.6	31.23	15	0	Confections	Heli	Germany	12	240	384.6	1	All Data
10758	Richter	Switzerland	Leverling	2007	7-Nov	Federal Shipping	138.17	My Brand A	420	7	38	0	Grains	Gmate	Australia	3	180	240	1	All Data
10758	Richter	Switzerland	Leverling	2007	7-Nov	Federal Shipping	138.17	My Brand C	600	15	15	10	Beverages	Pavlova	Australia	6	240	360	1	All Data
10759	Ana Trujillo	Mexico	Leverling	2007	7-Nov	Federal Shipping	11.99	My Brand D	320	32	9	40	Dairy Products	Formaggi	Italy	13	130	190	1	All Data
10760	Maison	Belgium	Peacock	2007	7-Dec	Speedy Express	155.64	My Brand A	126	14	76	0	Confections	Heli	Germany	6	72	54	1	All Data
10760	Maison	Belgium	Peacock	2007	7-Dec	Speedy Express	155.64	My Brand A	1756	43.9	49	0	Confections	Heli	Germany	18	720	1036	1	All Data
